,team,sketch_title,writer,link,writer_clean
642,Choir,Choir - Hamilton,WRITER: Benjamin Korman,https://www.youtube.com/watch?v=zoQT9ok-qUo,: Benjamin Korman
643,Choir,Choir - Hyrule Sucks,WRITER: Jason Sweeten,https://www.youtube.com/watch?v=ZZ7hGX7yAy0,: Jason Sweeten
644,Choir,Choir - Ice Cream Choke,WRITER: Jenny Huftalen,https://www.youtube.com/watch?v=4DXA68TOXYk,: Jenny Huftalen
645,Choir,Choir - Let's Get Together,WRITER: Jenny Huftalen,https://www.youtube.com/watch?v=_KXea4xzWY8,: Jenny Huftalen
646,Choir,Choir - Mean Girl Pokémon,WRITER: Jason Sweeten,https://www.youtube.com/watch?v=4NfSOnDdaQo,: Jason Sweeten
647,Choir,Choir - Mermaid Sex Business Guy,WRITER: Benjamin Korman,https://www.youtube.com/watch?v=ow0llKbgvKE,: Benjamin Korman
648,Choir,Choir - Messed Up Hair or Crazy Good Sex,WRITER: Michael Romanos,https://www.youtube.com/watch?v=1_hQ_0lKcoo,: Michael Romanos
649,Choir,Choir - Milk Dinner Party,WRITER: Kristen Cignavitch,https://www.youtube.com/watch?v=QPNA3kLTCBc,: Kristen Cignavitch
650,Choir,Choir - Misery Vlogger,WRITER: Jason Sweeten,https://www.youtube.com/watch?v=AfIpqyUKl4k,: Jason Sweeten
651,Choir,Choir - National Bunco Finals,WRITER: Jason Sweeten,https://www.youtube.com/watch?v=oqKE59tQ6Pc,: Jason Sweeten
652,Choir,Choir - Nerd Speech,WRITER: Michael Romanos,https://www.youtube.com/watch?v=Hu2BxpK6Ucg,: Michael Romanos
653,Choir,"Choir - Newark, New York",WRITER: Kristen Cignavitch,https://www.youtube.com/watch?v=ZnBLly9O2go,: Kristen Cignavitch
654,Choir,Choir - Prison Escape Plan,WRITER: Michael Romanos,https://www.youtube.com/watch?v=FbkSeq2UUQg,: Michael Romanos
655,Choir,Choir - Puzzle Pieces,WRITER: Jenny Huftalen,https://www.youtube.com/watch?v=GvS_SWvXh3o,: Jenny Huftalen
656,Choir,Choir - Roberta,WRITER: Jenny Huftalen,https://www.youtube.com/watch?v=bl-qgA3yuA4,: Jenny Huftalen
657,Choir,Choir - Ryan Murphy,"WRITER: Jason Sweeten, pitch by Matt Rogers",https://www.youtube.com/watch?v=uawqQo6HoKc,": Jason Sweeten, pitch Matt Rogers"
658,Choir,Choir - Sisters in Law,WRITER: Jason Sweeten,https://www.youtube.com/watch?v=EYvmAp2cWYY,: Jason Sweeten
659,Choir,Choir - TED Talk,WRITER: Benjamin Korman,https://www.youtube.com/watch?v=115WBXBtsRE,: Benjamin Korman
660,Choir,Choir - Tender Loving Funeral Home,WRITER: Benjamin Korman,https://www.youtube.com/watch?v=Tb1pMCZ9LKM,: Benjamin Korman
661,Choir,Choir - Tinder: Board Game!,WRITER: Jason Sweeten,https://www.youtube.com/watch?v=oR-4snSuS4I,: Jason Sweeten
662,Choir,Choir - UCB Maude Night,No writer,https://www.youtube.com/watch?v=0x_witNcGTM,No
663,Choir,Choir - Villain's Drink,"WRITER: Jason Sweeten, pitch by Matt Rogers",https://www.youtube.com/watch?v=SxuZGbY_aAc,": Jason Sweeten, pitch Matt Rogers"
664,Choir,This Show is a Nightmare - A Choir Musical,Music composed and performed by Eric Gersen,https://www.youtube.com/watch?v=j5Pe5iGdaGc,Music composed and performed Eric Gersen
665,Choir,We Love The Fall - A Choir Musical,Music composed and performed by Eric Gersen,https://www.youtube.com/watch?v=wCWTRUJOqbk,Music composed and performed Eric Gersen
666,Dangerous_Woman,All Thongs Considered,Written by Sean Casey,https://www.youtube.com/watch?v=afoO6W7AOaQ,Sean Casey
667,Dangerous_Woman,Babortion,Written by Josh Eakright & David Bernstein,https://www.youtube.com/watch?v=VBZCG15Plig,Josh Eakright & David Bernstein
668,Dangerous_Woman,Bechdel Test,Written by Sean Casey,https://www.youtube.com/watch?v=9WCB4SIQ6MI,Sean Casey
669,Dangerous_Woman,Body Image,Written by Josh Eakright,https://www.youtube.com/watch?v=GM4HKrN-I7s,Josh Eakright
670,Dangerous_Woman,Cops Audition,Written by Andrea Najemy,https://www.youtube.com/watch?v=JgEAvSm-58o,Andrea Najemy
671,Dangerous_Woman,Crying Tour,No writer,https://www.youtube.com/watch?v=D0pt3wOv8cY,No
672,Dangerous_Woman,Daddy Bus!,Written by Max Ash,https://www.youtube.com/watch?v=MYxSUTKQ4yM,Max Ash
673,Dangerous_Woman,Dangeous Woman- Fuckboi,No writer,https://www.youtube.com/watch?v=A9-1quXcMIE,No
674,Dangerous_Woman,Dangerous Woman Revisits Classic Abbott and Costello Sketch,No writer,https://www.youtube.com/watch?v=f0U34c3rx44,No
675,Dangerous_Woman,Dangerous Woman- Angry Dogs,Dangerous Woman Writers:,https://www.youtube.com/watch?v=HcJSNZJsa5M,Dangerous Woman s:
676,Dangerous_Woman,Dangerous Woman- Babies,No writer,https://www.youtube.com/watch?v=-1FzLmdwLCA,No
677,Dangerous_Woman,Dangerous Woman- Gay Brunch,No writer,https://www.youtube.com/watch?v=uzSVEN9gTo0,No
678,Dangerous_Woman,Dangerous Woman- ISIS High School,Dangerous Woman Writers:,https://www.youtube.com/watch?v=SEgYlaabLrw,Dangerous Woman s:
679,Dangerous_Woman,Dangerous Woman- Janitor,No writer,https://www.youtube.com/watch?v=rlvaUUTvfE4,No
680,Dangerous_Woman,Dangerous Woman- Jeff is a Creeper,No writer,https://www.youtube.com/watch?v=wk5xEzCj1eQ,No
681,Dangerous_Woman,Dangerous Woman- King Solomon,No writer,https://www.youtube.com/watch?v=Gvg-N7zcss0,No
682,Dangerous_Woman,Dangerous Woman- Krinkles,No writer,https://www.youtube.com/watch?v=ZSncmbf7LgA,No
683,Dangerous_Woman,Dangerous Woman- Maudition,No writer,https://www.youtube.com/watch?v=evqZjJCKcXs,No
684,Dangerous_Woman,Dangerous Woman- River Rats,No writer,https://www.youtube.com/watch?v=dnQNOe-Hcm4,No
685,Dangerous_Woman,Dangerous Woman- Sean's Apt,No writer,https://www.youtube.com/watch?v=3QjJc8DFO2U,No
686,Dangerous_Woman,Dangerous Woman- Shania Drill Sergeant,Dangerous Woman Writers:,https://www.youtube.com/watch?v=x38gNCSyM9g,Dangerous Woman s:
687,Dangerous_Woman,Dangerous Woman- Tape Worms,No writer,https://www.youtube.com/watch?v=ImgAzSrzmu4,No
688,Dangerous_Woman,Dangerous Woman- The Clits,No writer,https://www.youtube.com/watch?v=23sDt3urfMs,No
689,Dangerous_Woman,Dangerous Woman- What Took You So Long,No writer,https://www.youtube.com/watch?v=xjTmhCzbpKw,No
690,Dangerous_Woman,Dangerous Woman- Yoga Teacher Finds a Mic,Dangerous Woman Writers:,https://www.youtube.com/watch?v=xRUAJyqvg8o,Dangerous Woman s:
691,Dangerous_Woman,Dangerous Woman- You Scared Me,Dangerous Woman Writers:,https://www.youtube.com/watch?v=jLuxUOZ2CxE,Dangerous Woman s:
692,Dangerous_Woman,Donald Jeffries,Written by David Bernstein,https://www.youtube.com/watch?v=5t5ic15tw_U,David Bernstein
693,Dangerous_Woman,Eulogy,Written by Kerry O'Brien,https://www.youtube.com/watch?v=hxSwZNeAijk,Kerry O'Brien
694,Dangerous_Woman,Fagin,Written by David Bernstein,https://www.youtube.com/watch?v=590HO7kgZ6c,David Bernstein
695,Dangerous_Woman,Farm Direct,Written by David Bernstein,https://www.youtube.com/watch?v=evb_kw_JkjM,David Bernstein
696,Dangerous_Woman,Fear of Death,No writer,https://www.youtube.com/watch?v=Kk0KN5E0c6E,No
697,Dangerous_Woman,Homeschooled,Written by Sean Casey,https://www.youtube.com/watch?v=kkvsuZJzy2w,Sean Casey
698,Dangerous_Woman,I'm 38,Written by Sarah Tollemache,https://www.youtube.com/watch?v=bfAYiA-yynk,Sarah Tollemache
699,Dangerous_Woman,Indian in the Cupboard,Written by Josh Eakright,https://www.youtube.com/watch?v=H8nDbqiMhz8,Josh Eakright
700,Dangerous_Woman,Introverted,No writer,https://www.youtube.com/watch?v=hOhSZlFIb2M,No
701,Dangerous_Woman,Jehovah's Witness,Written by Andrea Najemy,https://www.youtube.com/watch?v=P41xK8qcvqk,Andrea Najemy
702,Dangerous_Woman,Maude  Dr. Jekyll/ Mr. Jekyll,No writer,https://www.youtube.com/watch?v=Yas0UsV31js,No
703,Dangerous_Woman,Maude  Engagement Orgasm,No writer,https://www.youtube.com/watch?v=p4Qxo8kwXTU,No
704,Dangerous_Woman,Maude Citizen Titties,Written by Kaileigh McCrea,https://www.youtube.com/watch?v=06lKoEEduDk,Kaileigh McCrea
705,Dangerous_Woman,Maude Deyonce,No writer,https://www.youtube.com/watch?v=CdERI6i8pQQ,No
706,Dangerous_Woman,Maude Gogurt,No writer,https://www.youtube.com/watch?v=5M1AXtYbums,No
707,Dangerous_Woman,Maude Printer Hot Rod,No writer,https://www.youtube.com/watch?v=khicl8XHIRs,No
708,Dangerous_Woman,Narcoleptic Conjoined Twin Lawyers,Written by Andrea Najemy,https://www.youtube.com/watch?v=geYCwdSwRgA,Andrea Najemy
709,Dangerous_Woman,QVC is People!,Written by Max Ash,https://www.youtube.com/watch?v=ybdGNNqb1jw,Max Ash
710,Dangerous_Woman,Rain Man-ish,Written by Andrea Najemy,https://www.youtube.com/watch?v=1yfVqn2t208,Andrea Najemy
711,Dangerous_Woman,Rosa Parks,Written by Josh Eakright,https://www.youtube.com/watch?v=rKIhJ_fFlxc,Josh Eakright
712,Dangerous_Woman,Serenade,Written by David Bernstein,https://www.youtube.com/watch?v=9s_xg0vExCc,David Bernstein
713,Dangerous_Woman,Sexiest Man Alive,No writer,https://www.youtube.com/watch?v=GaSECYlgpII,No
714,Dangerous_Woman,Smooth Criminal,Written by Sean Casey,https://www.youtube.com/watch?v=Quss0cq5JP8,Sean Casey
715,Dangerous_Woman,Space Hair,Written by Sarah Tollemache,https://www.youtube.com/watch?v=vYpW4UwsarQ,Sarah Tollemache
716,Dangerous_Woman,Subway Ads,No writer,https://www.youtube.com/watch?v=A253l5AFDQ0,No
717,Dangerous_Woman,Tired,Written by Max Ash,https://www.youtube.com/watch?v=fp_kEDjpqZE,Max Ash
718,Dangerous_Woman,UPS,Written by Sean Casey,https://www.youtube.com/watch?v=hkqMnI1R34Y,Sean Casey
719,Estevez,A Minute of Sand,Written by:  Kate Sidley,https://www.youtube.com/watch?v=yXsyr5adV-0,Kate Sidley
720,Estevez,Always Be Pizza,Written by:  Alex Estrada,https://www.youtube.com/watch?v=m6SWEJeGcWA,Alex Estrada
721,Estevez,Audience Plant,Written by: Kate Sidley,https://www.youtube.com/watch?v=Bz8MMQ3EegQ,Kate Sidley
722,Estevez,Best of - Dentist,Written by:,https://www.youtube.com/watch?v=vZlYdwyxLBc,
723,Estevez,Best of - Just the Right Flavor of Kool-Aid,Written by:,https://www.youtube.com/watch?v=oSQEgp3e9qs,
724,Estevez,Best of - Mars Rover Birthday,Written by:,https://www.youtube.com/watch?v=-HNDoppEyoA,
725,Estevez,Best of - Miles the Delaware Hotel Desk Clerk,Written by:,https://www.youtube.com/watch?v=1fiMQVxfdBc,
726,Estevez,Best of - Rainforest Sounds,Written by:,https://www.youtube.com/watch?v=fuuz5nybfgw,
727,Estevez,Best of - Rough Sex Questions,Written by:,https://www.youtube.com/watch?v=r40dLQkqVxE,
728,Estevez,Cowboy Ballad,Written by:  Kate Sidley,https://www.youtube.com/watch?v=ZSnscgyZLzg,Kate Sidley
729,Estevez,Dentist,Written by:  Marina Tempelsman,https://www.youtube.com/watch?v=TACo_miiqmg,Marina Tempelsman
730,Estevez,East and West,Written by:  John Zachary Townsend,https://www.youtube.com/watch?v=jmR-1rZqNz0,John Zachary Townsend
731,Estevez,Estevez - UCBT Maude Night Promo,No writer,https://www.youtube.com/watch?v=RQCowayd0Mk,No
732,Estevez,Estevez Gets Real Jobs! - Full Show,No writer,https://www.youtube.com/watch?v=jcMYX01-3CA,No
733,Estevez,Fastest Draw in the West,Written by:  John Sartori,https://www.youtube.com/watch?v=AR-CZ9E36j8,John Sartori
734,Estevez,Fringe,Written by:  Marina Tempelsman,https://www.youtube.com/watch?v=BjW8YOtKeuM,Marina Tempelsman
735,Estevez,Ghostly Warning,Written by:  John Sartori,https://www.youtube.com/watch?v=TQh-20krEd0,John Sartori
736,Estevez,Gorilla Break Up,Written by:  Meggie Spellman,https://www.youtube.com/watch?v=86GEg7Th0bE,Meggie Spellman
737,Estevez,Guy Fieri Menu Guy,Written by: Alex Estrada,https://www.youtube.com/watch?v=seneGZzSOBo,Alex Estrada
738,Estevez,Horoscope Reading,Written by:  Meggie Spellman,https://www.youtube.com/watch?v=Nqxg_RAf50E,Meggie Spellman
739,Estevez,Hottie Town,Written by:  Meggie Spellman,https://www.youtube.com/watch?v=DeDbT13INWk,Meggie Spellman
740,Estevez,I Am Fired,Written by: Marina Tempelsman,https://www.youtube.com/watch?v=uQCZ831V9Tg,Marina Tempelsman
741,Estevez,I Wasn't Pressing Door Close,Written by: John Sartori,https://www.youtube.com/watch?v=iA-og4oOUvI,John Sartori
742,Estevez,I Will Make Your Daddy Happy,Written by: John Zachary Townsend,https://www.youtube.com/watch?v=wn9aSEU-n6A,John Zachary Townsend
743,Estevez,Jesus Was My Carpenter,Written by:  Kate Sidley,https://www.youtube.com/watch?v=m0kGMIMawPk,Kate Sidley
744,Estevez,Just the Right Flavor of Kool-Aid,Written by:,https://www.youtube.com/watch?v=zUxPSEadB0Y,
745,Estevez,Karen The Crossing Guard,Written by:  Alex Estrada,https://www.youtube.com/watch?v=a4PI4YNe7JQ,Alex Estrada
746,Estevez,Magician's Assistant,Written by:  Kate Sidley,https://www.youtube.com/watch?v=XPJzxChKnqs,Kate Sidley
747,Estevez,Mars Rover Birthday,Written by:  John Sartori,https://www.youtube.com/watch?v=4Pz3-9pkwYg,John Sartori
748,Estevez,Michaelangelo’s Awesome Period,Written by: Meggie Spellman,https://www.youtube.com/watch?v=PRk2mOOdaYE,Meggie Spellman
749,Estevez,Miles the Delaware Hotel Desk Clerk,Written by: Alex Estrada,https://www.youtube.com/watch?v=AzqlKY65qdg,Alex Estrada
750,Estevez,Mr. Stewart Got Fired,Written by:  Kate Sidley,https://www.youtube.com/watch?v=9FX8xOEmGbs,Kate Sidley
751,Estevez,Museum Guard,Written by:  Marina Tempelsman,https://www.youtube.com/watch?v=wpTyBHnnzyQ,Marina Tempelsman
752,Estevez,Neighborly Bob,Written by:  Kate Sidley -- Pitch by:  Max Brand,https://www.youtube.com/watch?v=p2KwmtwfKDU,Kate Sidley -- Pitch  Max Brand
753,Estevez,No Chill Diagnosis,Written by:  Alex Estrada,https://www.youtube.com/watch?v=oDybtDM8vMk,Alex Estrada
754,Estevez,No Make Up,Written by:  Kate Sidley,https://www.youtube.com/watch?v=-dtpt63hBmg,Kate Sidley
755,Estevez,Old Fashioned Italian,Written by:  Alex Estrada,https://www.youtube.com/watch?v=rYw4-T2p-Eo,Alex Estrada
756,Estevez,Over Fire,Written by:  Alex Estrada,https://www.youtube.com/watch?v=KroxTo3uyrE,Alex Estrada
757,Estevez,Panic Room,Written by:  Kate Sidley,https://www.youtube.com/watch?v=bQ-RIfR4Vhw,Kate Sidley
758,Estevez,Pigeon Cleaners,Written by: Meggie Spellman,https://www.youtube.com/watch?v=3edz8nv_wSA,Meggie Spellman
759,Estevez,Press Conference,Written by:  Marina Tempelsmen,https://www.youtube.com/watch?v=VtIj5z_Eh-c,Marina Tempelsmen
760,Estevez,Puppet Cop Runner 1,Written by: Meggie Spellman; Pitch by: Moujan Zolfaghari,https://www.youtube.com/watch?v=1uSnpFw8ZSU,Meggie Spellman; Pitch Moujan Zolfaghari
761,Estevez,Puppet Cop Runner 2,Written by: Meggie Spellman; Pitch by: Moujan Zolfaghari,https://www.youtube.com/watch?v=zqDcIfZM8UU,Meggie Spellman; Pitch Moujan Zolfaghari
762,Estevez,Puppet Cop Runner 3,Written by: Meggie Spellman; Pitch by: Moujan Zolfaghari,https://www.youtube.com/watch?v=vhvNKgXDbgs,Meggie Spellman; Pitch Moujan Zolfaghari
763,Estevez,Rainforest Sounds,Written by: Marina Tempelsman,https://www.youtube.com/watch?v=btFkodumyQA,Marina Tempelsman
764,Estevez,Rom-Com Misread,Written by:  Alex Estrada,https://www.youtube.com/watch?v=R5z8T0aS0kI,Alex Estrada
765,Estevez,Rough Sex Questions,Written by:  Alex Estrada,https://www.youtube.com/watch?v=mHpA2BSpEcA,Alex Estrada
766,Estevez,Say Anything - Runner 1,Written by: John Zachary Townsend,https://www.youtube.com/watch?v=AlhqbOI5Bxw,John Zachary Townsend
767,Estevez,Say Anything - Runner 2,Written by: John Zachary Townsend,https://www.youtube.com/watch?v=Jikuy8A95lE,John Zachary Townsend
768,Estevez,Say Anything - Runner 3,Written by: John Zachary Townsend,https://www.youtube.com/watch?v=jYzyVxglhUE,John Zachary Townsend
769,Estevez,Skate Park Coma,Written by:  John Zachary Townsend,https://www.youtube.com/watch?v=Je2q2Wy8NTY,John Zachary Townsend
770,Estevez,Spoiler Free Eulogy,Written by:  John Sartori,https://www.youtube.com/watch?v=QqsqDM_VcxY,John Sartori
771,Estevez,The Council of the Aerosmiths,Written by: John Zachary Townsend,https://www.youtube.com/watch?v=EmUMmIn0xAo,John Zachary Townsend
772,Estevez,The Counselors Are In Big Trouble,Written by:  Marina Tempelsman,https://www.youtube.com/watch?v=C8R4sJG4NXo,Marina Tempelsman
773,Estevez,The End of Music,Written by: John Sartori,https://www.youtube.com/watch?v=65KDUts3_14,John Sartori
774,Estevez,The Tale of Jansport,Written by:  Kate Sidley,https://www.youtube.com/watch?v=lT6pHTICiB0,Kate Sidley
775,Estevez,Travel Channel Exile,Written by: Kate Sidley,https://www.youtube.com/watch?v=aSKjaE0IwNk,Kate Sidley
776,Estevez,Unemployed Goon,Written by: Alex Estrada,https://www.youtube.com/watch?v=w2qs5Ef9xLM,Alex Estrada
777,Estevez,War Names,Written by:  Kate Sidley,https://www.youtube.com/watch?v=8NAU9wbTlTQ,Kate Sidley
778,Estevez,What Do You Want?,Written by: Marina Tempelsman; Pitch by: Max Brand,https://www.youtube.com/watch?v=2n4F-nbVmkg,Marina Tempelsman; Pitch Max Brand
779,Estevez,X Morons Play Chess,Written by:  John Sartori,https://www.youtube.com/watch?v=Jb45uZxdCjA,John Sartori
780,Fambly,01 Axe Fambly 7 16 12,No writer,https://www.youtube.com/watch?v=-Z9Wup-ONWY,No
781,Fambly,01 California High Fambly 11 28 11,No writer,https://www.youtube.com/watch?v=9YYmR8guIgY,No
782,Fambly,01 Donating His Body Fambly 3 12 12,No writer,https://www.youtube.com/watch?v=8CMD7uwF8Oo,No
783,Fambly,01 I Was All Like Fambly 3 28 11,No writer,https://www.youtube.com/watch?v=lKD_oSkZ_2Y,No
784,Fambly,01 Interoffice Relationship Fambly 2 13 12,No writer,https://www.youtube.com/watch?v=zRRSAq_bxoA,No
785,Fambly,01 iPad Sally,No writer,https://www.youtube.com/watch?v=2BSSWQkeNik,No
786,Fambly,01 Like My Dick Fambly 9 26 11,No writer,https://www.youtube.com/watch?v=i5uI7KIhf0I,No
787,Fambly,01 Sugar Tycoon,No writer,https://www.youtube.com/watch?v=ZbkohSlVfzI,No
788,Fambly,01 Toilet Paper Fambly 1 16 12,No writer,https://www.youtube.com/watch?v=S_CHdUO79BA,No
789,Fambly,02 Broccoli Fan,No writer,https://www.youtube.com/watch?v=UD22pXGFyP0,No
790,Fambly,02 Diary of Anne Frank Award Fambly 3 28 11,No writer,https://www.youtube.com/watch?v=l2DPsgh0y7I,No
791,Fambly,02 Divorce Fambly 1 16 12,No writer,https://www.youtube.com/watch?v=njo6NQes0ok,No
792,Fambly,02 Go Rebecca Fambly 2 13 12,No writer,https://www.youtube.com/watch?v=w8oXvVrUCyE,No
793,Fambly,02 Malcolm The Magician Fambly 3 12 12,No writer,https://www.youtube.com/watch?v=DXvjjmZLCCQ,No
794,Fambly,02 Not Picky Fambly 11 28 11,No writer,https://www.youtube.com/watch?v=ntZGkBamq9M,No
795,Fambly,02 Sick Cat Fambly 7 16 12,No writer,https://www.youtube.com/watch?v=W_rydiWYB_s,No
796,Fambly,03 7th Grade Rock Jam,No writer,https://www.youtube.com/watch?v=9Fr6YX9p0gQ,No
797,Fambly,03 Chips Fambly 1 16 12,No writer,https://www.youtube.com/watch?v=tyyV-YwwJsI,No
798,Fambly,03 Free Coffee Fambly 3 12 12,No writer,https://www.youtube.com/watch?v=hxuTc1X5_ME,No
799,Fambly,03 Grandma's Ghost Fambly 3 28 11,No writer,https://www.youtube.com/watch?v=_EdcHgYa8zA,No
800,Fambly,03 Horse Girl Fambly 9 26 11,No writer,https://www.youtube.com/watch?v=d72ZkFobkP0,No
801,Fambly,03 Late Night Terry and Densie,No writer,https://www.youtube.com/watch?v=D0gcDvca_OA,No
802,Fambly,03 New Law Fambly 2 13 12,No writer,https://www.youtube.com/watch?v=qxtdwm96fk8,No
803,Fambly,03 NIce Veronica Fambly 11 28 11,No writer,https://www.youtube.com/watch?v=-S6F8zhlcF8,No
804,Fambly,03 Stick Up His Ass Fambly 7 16 12,No writer,https://www.youtube.com/watch?v=U42MwXPnLSU,No
805,Fambly,04 Abstinence-Only Education,No writer,https://www.youtube.com/watch?v=ypyrGnNkHus,No
806,Fambly,04 Beef Fambly 11 28 11,No writer,https://www.youtube.com/watch?v=htCyNNPHnPA,No
807,Fambly,04 Dan Black Fambly 9 26 11,No writer,https://www.youtube.com/watch?v=XSraXlBljtQ,No
808,Fambly,04 Dating Principal,No writer,https://www.youtube.com/watch?v=aE7HrO4hbsY,No
809,Fambly,04 Dining Alone Fambly 2 13 12,No writer,https://www.youtube.com/watch?v=CmsjlbuYjPA,No
810,Fambly,04 Kiddie Pool Fambly 7 16 12,No writer,https://www.youtube.com/watch?v=gTE2JECxQe4,No
811,Fambly,04 Massage Therapist Fambly 1 16 12,No writer,https://www.youtube.com/watch?v=bRH1-MCpWsk,No
812,Fambly,04 PIzza Train Fambly 3 28 11,No writer,https://www.youtube.com/watch?v=ZlGGHivvVaI,No
813,Fambly,04 Turtle Bouncer Fambly 3 12 12,No writer,https://www.youtube.com/watch?v=yNKJ0v-dUfI,No
814,Fambly,05 Bathroom Hands,No writer,https://www.youtube.com/watch?v=WGDOvDbaZr8,No
815,Fambly,05 Danny Aykroyd Fambly 11 28 11,No writer,https://www.youtube.com/watch?v=uDbY1kNyhnY,No
816,Fambly,05 Grad School Fambly 9 26 11,No writer,https://www.youtube.com/watch?v=_Jw7wh3slvY,No
817,Fambly,05 In Defense of Fur Fambly 2 13 12,No writer,https://www.youtube.com/watch?v=NdvK0gbKPPg,No
818,Fambly,05 Job Auction Fambly 3 28 11,No writer,https://www.youtube.com/watch?v=JzdGCmkdONs,No
819,Fambly,05 Missing Child Fambly 3 12 12,No writer,https://www.youtube.com/watch?v=R2GSQVXZz64,No
